"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO"
2019,1,"Las Playas","Solo danos",2
2019,1,"Las Violetas","Herido",1
2019,1,"Laureles","Herido",4
2019,1,"Laureles","Solo danos",12
2019,1,"Llanaditas","Herido",1
2019,1,"Lopez de Mesa","Herido",9
2019,1,"Lopez de Mesa","Solo danos",2
2019,1,"Lorena","Herido",3
2019,1,"Lorena","Solo danos",2
2019,1,"Loreto","Herido",4
2019,1,"Loreto","Solo danos",7
2019,1,"Los Alcazares","Herido",4
2019,1,"Los Alcazares","Solo danos",5
2019,1,"Los Alpes","Herido",5
2019,1,"Los Alpes","Solo danos",1
2019,1,"Los angeles","Herido",3
2019,1,"Los angeles","Solo danos",5
2019,1,"Los Balsos Nº 1","Solo danos",3
2019,1,"Los Balsos Nº 2","Herido",3
2019,1,"Los Balsos Nº 2","Solo danos",7
2019,1,"Los Cerros - El Vergel","Herido",1
2019,1,"Los Cerros - El Vergel","Solo danos",1
2019,1,"Los Colores","Herido",17
2019,1,"Los Colores","Solo danos",8
2019,1,"Los Conquistadores","Herido",21
2019,1,"Los Conquistadores","Solo danos",22
2019,1,"Los Mangos","Herido",3
2019,1,"Los Mangos","Solo danos",3
2019,1,"Los Naranjos","Herido",2
2019,1,"Los Naranjos","Solo danos",9
2019,1,"Los Pinos","Herido",8
2019,1,"Los Pinos","Solo danos",4
2019,1,"Manila","Herido",11
2019,1,"Manila","Solo danos",19
2019,1,"Manrique","Herido",6
2019,1,"Manrique","Muerto",1
2019,1,"Manrique","Solo danos",7
2019,1,"Manrique Central Nº 1","Herido",11
2019,1,"Manrique Central Nº 1","Solo danos",5
2019,1,"Manrique Central Nº 2","Herido",5
2019,1,"Manrique Central Nº 2","Solo danos",4
2019,1,"Metropolitano","Herido",1
2019,1,"Miraflores","Herido",8
2019,1,"Miraflores","Solo danos",2
2019,1,"Miranda","Herido",7
2019,1,"Miranda","Solo danos",5
2019,1,"Monteclaro","Herido",3
2019,1,"Moravia","Herido",5
2019,1,"Moravia","Solo danos",10
2019,1,"Moscu Nº 1","Herido",5
2019,1,"Moscu Nº 1","Solo danos",5
2019,1,"Moscu Nº 2","Herido",5
2019,1,"Moscu Nº 2","Muerto",1
2019,1,"Moscu Nº 2","Solo danos",3
2019,1,"Naranjal","Herido",21
2019,1,"Naranjal","Muerto",1
2019,1,"Naranjal","Solo danos",11
2019,1,"Nueva Villa de Aburra","Solo danos",3
2019,1,"Ocho de Marzo","Herido",1
2019,1,"Ocho de Marzo","Solo danos",1
2019,1,"Olaya Herrera","Herido",4
2019,1,"Olaya Herrera","Solo danos",1
2019,1,"Oriente","Herido",4
2019,1,"Pablo VI","Herido",3
2019,1,"Pajarito","Herido",2
2019,1,"Pajarito","Solo danos",2
2019,1,"Palenque","Herido",3
2019,1,"Palenque","Solo danos",1
2019,1,"Palermo","Herido",5
2019,1,"Palermo","Solo danos",2
2019,1,"Patio Bonito","Herido",4
2019,1,"Patio Bonito","Solo danos",11
2019,1,"Pedregal","Herido",11
2019,1,"Pedregal","Solo danos",5
2019,1,"Pedregal Alto","Herido",1
2019,1,"Pedregal Bajo","Herido",1
2019,1,"Pedregal Bajo","Solo danos",1
2019,1,"Perpetuo Socorro","Herido",35
2019,1,"Perpetuo Socorro","Muerto",2
2019,1,"Perpetuo Socorro","Solo danos",33
2019,1,"Picachito","Herido",2
2019,1,"Picachito","Solo danos",1
2019,1,"Picacho","Herido",7
2019,1,"Picacho","Muerto",1
2019,1,"Picacho","Solo danos",1
2019,1,"Popular","Herido",5
2019,1,"Popular","Solo danos",1
2019,1,"Prado","Herido",6
2019,1,"Prado","Solo danos",10
2019,1,"Robledo","Herido",30
2019,1,"Robledo","Solo danos",22
2019,1,"Rosales","Herido",7
2019,1,"Rosales","Solo danos",11
2019,1,"San Antonio","Herido",1
2019,1,"San Antonio","Solo danos",1
2019,1,"San Benito","Herido",26
2019,1,"San Benito","Solo danos",15
2019,1,"San Bernardo","Herido",4
2019,1,"San Bernardo","Solo danos",9
2019,1,"San Diego","Herido",10
2019,1,"San Diego","Solo danos",31
2019,1,"San German","Herido",6
2019,1,"San German","Solo danos",5
2019,1,"San Isidro","Herido",8
2019,1,"San Isidro","Solo danos",3
2019,1,"San Javier Nº 1","Herido",4
2019,1,"San Javier Nº 1","Solo danos",6
2019,1,"San Javier Nº 2","Herido",2
2019,1,"San Javier Nº 2","Solo danos",1
2019,1,"San Joaquin","Herido",5
2019,1,"San Joaquin","Solo danos",5
2019,1,"San Jose La Cima Nº 1","Herido",1
2019,1,"San Lucas","Herido",1
2019,1,"San Lucas","Solo danos",5
2019,1,"San Martin de Porres","Herido",6
2019,1,"San Martin de Porres","Solo danos",1
2019,1,"San Miguel","Herido",4
2019,1,"San Miguel","Solo danos",3
2019,1,"San Pablo","Herido",3
2019,1,"San Pablo","Solo danos",1
2019,1,"San Pedro","Herido",3
2019,1,"San Pedro","Solo danos",3
2019,1,"Santa Cruz","Solo danos",1
2019,1,"Santa Fe","Herido",25
2019,1,"Santa Fe","Muerto",1
2019,1,"Santa Fe","Solo danos",28
2019,1,"Santa Ines","Herido",2
2019,1,"Santa Ines","Solo danos",3
2019,1,"Santa Lucia","Herido",1
2019,1,"Santa Lucia","Solo danos",2
2019,1,"Santa Margarita","Herido",6
2019,1,"Santa Margarita","Solo danos",2
2019,1,"Santa Maria de los angeles","Herido",5
2019,1,"Santa Maria de los angeles","Solo danos",5
2019,1,"Santa Monica","Solo danos",1
2019,1,"Santa Teresita","Solo danos",2
2019,1,"Santander","Herido",5
2019,1,"Santander","Solo danos",2
2019,1,"Santo Domingo Savio Nº 1","Herido",4
2019,1,"Santo Domingo Savio Nº 1","Solo danos",2
2019,1,"Santo Domingo Savio Nº 2","Herido",1
2019,1,"Sevilla","Herido",6
2019,1,"Sevilla","Solo danos",10
2019,1,"Simon Bolivar","Herido",5
2019,1,"Simon Bolivar","Solo danos",2
2019,1,"Suburbano El Llano","Solo danos",2
2019,1,"Suburbano el Tesoro","Herido",1
2019,1,"Suburbano La Loma","Herido",1
2019,1,"Suburbano Pedregal alto","Herido",1
2019,1,"Suburbano Travesias","Herido",2
2019,1,"Suburbano Travesias","Solo danos",1
2019,1,"Sucre","Herido",6
2019,1,"Sucre","Solo danos",3
2019,1,"Suramericana","Herido",13
2019,1,"Suramericana","Solo danos",13
2019,1,"Tejelo","Herido",6
2019,1,"Tejelo","Solo danos",5
2019,1,"Tenche","Herido",7
2019,1,"Tenche","Solo danos",8
2019,1,"Toscana","Herido",13
2019,1,"Toscana","Muerto",1
2019,1,"Toscana","Solo danos",18
2019,1,"Tricentenario","Herido",5
2019,1,"Tricentenario","Muerto",1
2019,1,"Tricentenario","Solo danos",6
2019,1,"Trinidad","Herido",11
2019,1,"Trinidad","Solo danos",6
2019,1,"Veinte de Julio","Herido",3
2019,1,"Veinte de Julio","Solo danos",1
2019,1,"Versalles Nº 1","Herido",4
2019,1,"Versalles Nº 1","Solo danos",4
2019,1,"Versalles Nº 2","Solo danos",1
2019,1,"Villa Carlota","Herido",16
2019,1,"Villa Carlota","Solo danos",18
2019,1,"Villa de La Iguana","Herido",5
2019,1,"Villa de La Iguana","Solo danos",2
2019,1,"Villa del Socorro","Herido",5
2019,1,"Villa del Socorro","Solo danos",2
2019,1,"Villa Flora","Herido",11
2019,1,"Villa Flora","Solo danos",7
2019,1,"Villa Guadalupe","Herido",6
2019,1,"Villa Guadalupe","Solo danos",3
2019,1,"Villa Hermosa","Herido",3
2019,1,"Villa Niza","Solo danos",1
2019,1,"Villa Nueva","Herido",23
2019,1,"Villa Nueva","Solo danos",30
2019,1,"Villatina","Herido",2
2019,1,"Villatina","Solo danos",3
2019,1,"Yolombo","Herido",1
2019,1,"Zona rural","Herido",1
2019,1,"Zona rural","Solo danos",4
2019,2,"","Solo danos",3
2019,2,"0","Herido",1
2019,2,"7001","Herido",1
2019,2,"Aguas Frias","Herido",1
2019,2,"Aguas Frias","Solo danos",1
2019,2,"Aldea Pablo VI","Herido",2
2019,2,"Aldea Pablo VI","Solo danos",1
2019,2,"Alejandria","Herido",2
2019,2,"Alejandria","Solo danos",11
2019,2,"Alejandro Echavarria","Herido",12
2019,2,"Alejandro Echavarria","Solo danos",5
2019,2,"Alfonso Lopez","Herido",8
2019,2,"Alfonso Lopez","Solo danos",4
2019,2,"Altamira","Herido",3
2019,2,"Altamira","Solo danos",5
2019,2,"Altavista","Solo danos",4
2019,2,"Altos del Poblado","Herido",2
2019,2,"Andalucia","Herido",1
2019,2,"Andalucia","Solo danos",1
2019,2,"Antonio Narino","Herido",1
2019,2,"Antonio Narino","Solo danos",1
2019,2,"Aranjuez","Herido",10
2019,2,"Aranjuez","Solo danos",12
2019,2,"area de Expansion Altos de Calasanz","Solo danos",1
2019,2,"area de Expansion Pajarito","Herido",8
2019,2,"area de Expansion Pajarito","Solo danos",6
2019,2,"area de Expansion San Antonio de Prado","Herido",2
2019,2,"area de Expansion San Antonio de Prado","Solo danos",1
2019,2,"Asomadera Nº 1","Herido",6
2019,2,"Asomadera Nº 1","Muerto",1
2019,2,"Asomadera Nº 1","Solo danos",5
2019,2,"Asomadera Nº 2","Herido",3
2019,2,"Asomadera Nº 2","Solo danos",4
2019,2,"Astorga","Herido",1
2019,2,"Astorga","Solo danos",1
2019,2,"Aures Nº 1","Herido",3
2019,2,"Aures Nº 2","Herido",7
2019,2,"Aures Nº 2","Solo danos",4
2019,2,"Barrio Colombia","Herido",14
2019,2,"Barrio Colombia","Solo danos",12
2019,2,"Barrio Colon","Herido",22
2019,2,"Barrio Colon","Solo danos",37
2019,2,"Barrio Cristobal","Herido",2
2019,2,"Barrio Cristobal","Solo danos",3
2019,2,"Barrios de Jesus","Herido",6
2019,2,"Barrios de Jesus","Solo danos",2
2019,2,"Batallon Girardot","Herido",1
2019,2,"Belalcazar","Herido",7
2019,2,"Belalcazar","Solo danos",7
2019,2,"Belen","Herido",17
2019,2,"Belen","Solo danos",16
2019,2,"Belencito","Herido",2
2019,2,"Bello Horizonte","Herido",1
2019,2,"Bello Horizonte","Solo danos",1
2019,2,"Berlin","Herido",11
2019,2,"Berlin","Solo danos",3
2019,2,"Bermejal - Los alamos","Herido",2
2019,2,"Bermejal - Los alamos","Solo danos",1
2019,2,"Blanquizal","Herido",1
2019,2,"Blanquizal","Solo danos",1
2019,2,"Bolivariana","Herido",7
2019,2,"Bolivariana","Solo danos",7
2019,2,"Bombona Nº 1","Herido",9
2019,2,"Bombona Nº 1","Solo danos",12
2019,2,"Bombona Nº 2","Herido",4
2019,2,"Bombona Nº 2","Solo danos",6
2019,2,"Bosques de San Pablo","Herido",2
2019,2,"Bosques de San Pablo","Solo danos",2
2019,2,"Boston","Herido",19
2019,2,"Boston","Solo danos",10
2019,2,"Boyaca","Herido",6
2019,2,"Boyaca","Solo danos",4
2019,2,"Brasilia","Herido",7
2019,2,"Brasilia","Solo danos",1
2019,2,"Buenos Aires","Herido",6
2019,2,"Buenos Aires","Solo danos",12
2019,2,"Cabecera San Antonio de Prado","Herido",30
2019,2,"Cabecera San Antonio de Prado","Solo danos",22
2019,2,"Cabecera Urbana San Cristobal","Herido",7
2019,2,"Cabecera Urbana San Cristobal","Solo danos",3
2019,2,"Caicedo","Herido",5
2019,2,"Caicedo","Solo danos",6
2019,2,"Calasanz","Herido",4
2019,2,"Calasanz","Solo danos",12
2019,2,"Calasanz Parte Alta","Herido",7
2019,2,"Calasanz Parte Alta","Solo danos",5
2019,2,"Calle Nueva","Herido",9
2019,2,"Calle Nueva","Solo danos",14
2019,2,"Campo Alegre","Herido",7
2019,2,"Campo Alegre","Solo danos",5
2019,2,"Campo Amor","Herido",32
2019,2,"Campo Amor","Solo danos",32
2019,2,"Campo Valdes Nº 1","Herido",19
2019,2,"Campo Valdes Nº 1","Solo danos",5
2019,2,"Campo Valdes Nº 2","Herido",11
2019,2,"Campo Valdes Nº 2","Solo danos",1
2019,2,"Caribe","Herido",42
2019,2,"Caribe","Solo danos",28
2019,2,"Carlos E. Restrepo","Herido",15
2019,2,"Carlos E. Restrepo","Muerto",3
2019,2,"Carlos E. Restrepo","Solo danos",32
2019,2,"Carpinelo","Herido",2
2019,2,"Castilla","Herido",56
2019,2,"Castilla","Muerto",3
2019,2,"Castilla","Solo danos",37
2019,2,"Castropol","Herido",10
2019,2,"Castropol","Solo danos",13
2019,2,"Cataluna","Herido",1
2019,2,"Cataluna","Solo danos",1
2019,2,"Cerro Nutibara","Herido",4
2019,2,"Cerro Nutibara","Solo danos",10
2019,2,"Corazon de Jesus","Herido",12
2019,2,"Corazon de Jesus","Solo danos",21
2019,2,"Cordoba","Herido",7
2019,2,"Cordoba","Solo danos",3
2019,2,"Cristo Rey","Herido",11
2019,2,"Cristo Rey","Solo danos",19
2019,2,"Cuarta Brigada","Herido",12
2019,2,"Cuarta Brigada","Solo danos",10
2019,2,"Cucaracho","Herido",8
2019,2,"Cucaracho","Solo danos",6
2019,2,"Diego Echavarria","Herido",4
2019,2,"Diego Echavarria","Solo danos",4
2019,2,"Doce de Octubre Nº 1","Herido",7
2019,2,"Doce de Octubre Nº 2","Herido",3
2019,2,"Doce de Octubre Nº 2","Solo danos",2
2019,2,"Eduardo Santos","Solo danos",1
2019,2,"El Castillo","Herido",3
2019,2,"El Castillo","Solo danos",7
2019,2,"El Chagualo","Herido",10
2019,2,"El Chagualo","Solo danos",15
2019,2,"El Corazon","Herido",1
2019,2,"El Danubio","Herido",2
2019,2,"El Danubio","Solo danos",1
2019,2,"El Diamante","Herido",11
2019,2,"El Diamante","Solo danos",5
2019,2,"El Diamante Nº 2","Herido",1
2019,2,"El Diamante Nº 2","Solo danos",2
2019,2,"El Nogal - Los Almendros","Herido",4
2019,2,"El Nogal - Los Almendros","Solo danos",6
2019,2,"El Pesebre","Herido",1
2019,2,"El Pesebre","Solo danos",3
2019,2,"El Pinal","Herido",4
2019,2,"El Pinal","Solo danos",3
2019,2,"El Playon de Los Comuneros","Herido",2
2019,2,"El Poblado","Herido",8
2019,2,"El Poblado","Solo danos",20
2019,2,"El Pomar","Herido",1
2019,2,"El Pomar","Solo danos",1
2019,2,"El Progreso","Herido",16
2019,2,"El Progreso","Solo danos",16
2019,2,"El Progreso Nº 2","Herido",2
2019,2,"El Raizal","Herido",6
2019,2,"El Raizal","Solo danos",4
2019,2,"El Rincon","Herido",5
2019,2,"El Rincon","Solo danos",5
2019,2,"El Rodeo","Herido",3
2019,2,"El Rodeo","Muerto",1
2019,2,"El Rodeo","Solo danos",3
2019,2,"El Salado","Herido",1
2019,2,"El Salvador","Herido",4
2019,2,"El Salvador","Solo danos",1
2019,2,"El Socorro","Herido",2
2019,2,"El Tesoro","Herido",3
2019,2,"El Tesoro","Solo danos",4
2019,2,"El Triunfo","Herido",2
2019,2,"El Velodromo","Herido",6
2019,2,"El Velodromo","Solo danos",6
2019,2,"El Volador","Herido",1
2019,2,"El Volador","Solo danos",2
2019,2,"Enciso","Herido",4
2019,2,"Enciso","Solo danos",1
2019,2,"Estacion Villa","Herido",10
2019,2,"Estacion Villa","Solo danos",8
2019,2,"Estadio","Herido",9
2019,2,"Estadio","Solo danos",6
2019,2,"Fatima","Herido",10
2019,2,"Fatima","Solo danos",2
2019,2,"Ferrini","Herido",2
2019,2,"Ferrini","Solo danos",3
2019,2,"Florencia","Herido",5
2019,2,"Florencia","Solo danos",1
2019,2,"Florida Nueva","Herido",10
2019,2,"Florida Nueva","Solo danos",7
2019,2,"Francisco Antonio Zea","Herido",5
2019,2,"Francisco Antonio Zea","Solo danos",3
2019,2,"Fuente Clara","Herido",3
2019,2,"Fuente Clara","Solo danos",1
2019,2,"Gerona","Herido",1
2019,2,"Gerona","Solo danos",3
2019,2,"Girardot","Herido",8
2019,2,"Girardot","Solo danos",3
2019,2,"Granada","Herido",2
2019,2,"Granada","Solo danos",6
2019,2,"Granizal","Herido",3
2019,2,"Guayabal","Herido",9
2019,2,"Guayabal","Solo danos",22
2019,2,"Guayaquil","Herido",14
2019,2,"Guayaquil","Solo danos",24
2019,2,"Hector Abad Gomez","Herido",11
2019,2,"Hector Abad Gomez","Solo danos",6
2019,2,"Inst","Herido",1
2019,2,"Jesus Nazareno","Herido",8
2019,2,"Jesus Nazareno","Solo danos",14
2019,2,"Juan Pablo II","Herido",1
2019,2,"Juan XXIII","Herido",1
2019,2,"Kennedy","Herido",9
2019,2,"Kennedy","Solo danos",3
2019,2,"La Aguacatala","Herido",16
2019,2,"La Aguacatala","Solo danos",14
2019,2,"La America","Herido",11
2019,2,"La America","Muerto",1
2019,2,"La America","Solo danos",6
2019,2,"La Avanzada","Herido",1
2019,2,"La Candelaria","Herido",59
2019,2,"La Candelaria","Solo danos",86
2019,2,"La Castellana","Herido",8
2019,2,"La Castellana","Solo danos",5
2019,2,"La Colina","Herido",2
2019,2,"La Colina","Solo danos",3
2019,2,"La Cruz","Herido",3
2019,2,"La Cruz","Solo danos",1
2019,2,"La Esperanza","Herido",3
2019,2,"La Esperanza","Solo danos",4
2019,2,"La Esperanza Nº 2","Herido",2
2019,2,"La Floresta","Herido",5
2019,2,"La Floresta","Solo danos",7
2019,2,"La Florida","Herido",2
2019,2,"La Florida","Solo danos",7
2019,2,"La Francia","Herido",3
2019,2,"La Francia","Solo danos",3
2019,2,"La Frontera","Herido",1
2019,2,"La Frontera","Solo danos",2
2019,2,"La Gloria","Herido",4
2019,2,"La Gloria","Solo danos",4
2019,2,"La Hondonada","Solo danos",2
2019,2,"La Isla","Herido",3
2019,2,"La Isla","Solo danos",1
2019,2,"La Libertad","Herido",3
2019,2,"La Libertad","Solo danos",2
2019,2,"La Loma de Los Bernal","Herido",3
2019,2,"La Loma de Los Bernal","Solo danos",2
2019,2,"La Mansion","Herido",2
2019,2,"La Mansion","Solo danos",1
2019,2,"La Milagrosa","Herido",3
2019,2,"La Milagrosa","Solo danos",3
2019,2,"La Mota","Herido",4
2019,2,"La Mota","Solo danos",4
2019,2,"La Oculta","Herido",1
2019,2,"La Oculta","Solo danos",1
2019,2,"La Palma","Herido",2
2019,2,"La Palma","Solo danos",3
2019,2,"La Pilarica","Herido",7
2019,2,"La Pilarica","Solo danos",6
2019,2,"La Pinuela","Herido",4
2019,2,"La Pinuela","Solo danos",1
2019,2,"La Pradera","Herido",2
2019,2,"La Pradera","Solo danos",1
2019,2,"La Rosa","Herido",4
2019,2,"La Rosa","Solo danos",2
2019,2,"La Salle","Herido",5
2019,2,"La Salle","Solo danos",1
2019,2,"La Verde ","Solo danos",2
2019,2,"Lalinde","Herido",1
2019,2,"Lalinde","Solo danos",1
2019,2,"Las Acacias","Herido",4
2019,2,"Las Acacias","Solo danos",12
2019,2,"Las Brisas","Herido",13
2019,2,"Las Brisas","Solo danos",5
2019,2,"Las Esmeraldas","Herido",1
2019,2,"Las Estancias","Herido",2
2019,2,"Las Estancias","Solo danos",2
2019,2,"Las Granjas","Herido",8
2019,2,"Las Independencias","Herido",1
2019,2,"Las Lomas Nº 1","Herido",4
2019,2,"Las Lomas Nº 1","Solo danos",4
2019,2,"Las Lomas Nº 2","Herido",3
2019,2,"Las Lomas Nº 2","Solo danos",8
2019,2,"Las Mercedes","Herido",1
2019,2,"Las Mercedes","Solo danos",2
2019,2,"Las Palmas","Herido",1
2019,2,"Las Palmas","Solo danos",1
2019,2,"Las Playas","Herido",5
2019,2,"Las Playas","Solo danos",1
2019,2,"Las Violetas","Herido",5
2019,2,"Las Violetas","Solo danos",1
2019,2,"Laureles","Herido",6
2019,2,"Laureles","Solo danos",6
2019,2,"Llanaditas","Herido",1
2019,2,"Lopez de Mesa","Herido",12
2019,2,"Lopez de Mesa","Solo danos",4
2019,2,"Lorena","Herido",2
2019,2,"Lorena","Solo danos",7
2019,2,"Loreto","Herido",4
2019,2,"Loreto","Solo danos",3
2019,2,"Los Alcazares","Herido",2
2019,2,"Los Alcazares","Solo danos",2
2019,2,"Los Alpes","Herido",4
2019,2,"Los Alpes","Solo danos",3
2019,2,"Los angeles","Herido",8
2019,2,"Los angeles","Solo danos",9
2019,2,"Los Balsos Nº 1","Herido",1
2019,2,"Los Balsos Nº 1","Solo danos",5
2019,2,"Los Balsos Nº 2","Herido",3
2019,2,"Los Balsos Nº 2","Solo danos",4
2019,2,"Los Colores","Herido",24
2019,2,"Los Colores","Solo danos",11
2019,2,"Los Conquistadores","Herido",15
2019,2,"Los Conquistadores","Muerto",1
2019,2,"Los Conquistadores","Solo danos",29
2019,2,"Los Mangos","Herido",5
2019,2,"Los Mangos","Solo danos",6
2019,2,"Los Naranjos","Herido",1
2019,2,"Los Naranjos","Solo danos",7
2019,2,"Los Pinos","Herido",9
2019,2,"Los Pinos","Solo danos",11
2019,2,"Manila","Herido",10
2019,2,"Manila","Solo danos",17
2019,2,"Manrique","Herido",7
2019,2,"Manrique","Solo danos",3
2019,2,"Manrique Central Nº 1","Herido",8
2019,2,"Manrique Central Nº 1","Solo danos",5
2019,2,"Manrique Central Nº 2","Herido",4
2019,2,"Manrique Central Nº 2","Muerto",1
2019,2,"Manrique Central Nº 2","Solo danos",3
2019,2,"Maria Cano - Carambola","Herido",1
2019,2,"Maria Cano - Carambola","Solo danos",2
2019,2,"Metropolitano","Herido",1
2019,2,"Mirador del Doce","Herido",1
2019,2,"Miraflores","Herido",6
2019,2,"Miraflores","Solo danos",4
2019,2,"Miranda","Herido",5
2019,2,"Miranda","Solo danos",4
2019,2,"Miravalle","Herido",1
2019,2,"Miravalle","Solo danos",2
2019,2,"Monteclaro","Herido",1
2019,2,"Monteclaro","Solo danos",1
2019,2,"Moravia","Herido",12
2019,2,"Moravia","Solo danos",5
2019,2,"Moscu Nº 1","Herido",4
2019,2,"Moscu Nº 1","Solo danos",1
2019,2,"Moscu Nº 2","Herido",4
2019,2,"Moscu Nº 2","Solo danos",1
2019,2,"Naranjal","Herido",21
2019,2,"Naranjal","Solo danos",19
2019,2,"Nueva Villa de Aburra","Herido",2
2019,2,"Nueva Villa de Aburra","Solo danos",2
2019,2,"Nuevos Conquistadores","Herido",1
2019,2,"Ocho de Marzo","Herido",1
2019,2,"Olaya Herrera","Herido",5
2019,2,"Olaya Herrera","Muerto",1
2019,2,"Oriente","Herido",1
2019,2,"Pablo VI","Herido",1
2019,2,"Pajarito","Herido",5
2019,2,"Pajarito","Solo danos",1
2019,2,"Palenque","Herido",2
2019,2,"Palenque","Solo danos",3
2019,2,"Palermo","Herido",6
2019,2,"Palermo","Solo danos",3
2019,2,"Palmitas Sector Central","Herido",1
2019,2,"Patio Bonito","Herido",11
2019,2,"Patio Bonito","Solo danos",10
2019,2,"Pedregal","Herido",13
2019,2,"Pedregal","Solo danos",3
2019,2,"Perpetuo Socorro","Herido",26
2019,2,"Perpetuo Socorro","Solo danos",30
2019,2,"Picachito","Solo danos",1
2019,2,"Picacho","Herido",12
2019,2,"Picacho","Solo danos",4
2019,2,"Piedras Blancas","Herido",1
2019,2,"Piedras Blancas","Solo danos",1
2019,2,"Popular","Herido",3
2019,2,"Popular","Solo danos",1
2019,2,"Prado","Herido",18
2019,2,"Prado","Solo danos",7
2019,2,"Robledo","Herido",31
2019,2,"Robledo","Solo danos",27
2019,2,"Rosales","Herido",4
2019,2,"Rosales","Solo danos",13
2019,2,"San Antonio","Herido",1
2019,2,"San Benito","Herido",15
2019,2,"San Benito","Solo danos",25
2019,2,"San Bernardo","Herido",1
2019,2,"San Bernardo","Solo danos",6
2019,2,"San Diego","Herido",5
2019,2,"San Diego","Solo danos",23
2019,2,"San German","Herido",3
2019,2,"San German","Solo danos",9
2019,2,"San Isidro","Herido",10
2019,2,"San Isidro","Solo danos",6
2019,2,"San Javier Nº 1","Herido",7
2019,2,"San Javier Nº 1","Solo danos",3
2019,2,"San Javier Nº 2","Herido",2
2019,2,"San Javier Nº 2","Solo danos",4
2019,2,"San Joaquin","Herido",3
2019,2,"San Joaquin","Solo danos",8
2019,2,"San Lucas","Herido",1
2019,2,"San Lucas","Solo danos",3
2019,2,"San Martin de Porres","Herido",8
2019,2,"San Martin de Porres","Solo danos",2
2019,2,"San Miguel","Herido",9
2019,2,"San Miguel","Solo danos",5
2019,2,"San Pablo","Herido",4
2019,2,"San Pedro","Herido",15
2019,2,"San Pedro","Solo danos",3
2019,2,"Santa Cruz","Herido",2
2019,2,"Santa Fe","Herido",34
2019,2,"Santa Fe","Muerto",1
2019,2,"Santa Fe","Solo danos",24
2019,2,"Santa Ines","Herido",5
2019,2,"Santa Ines","Solo danos",3
2019,2,"Santa Lucia","Herido",3
2019,2,"Santa Lucia","Solo danos",1
2019,2,"Santa Margarita","Herido",5
2019,2,"Santa Margarita","Solo danos",3
2019,2,"Santa Maria de los angeles","Herido",8
2019,2,"Santa Maria de los angeles","Muerto",1
2019,2,"Santa Maria de los angeles","Solo danos",14
2019,2,"Santa Monica","Herido",4
2019,2,"Santa Monica","Solo danos",2
2019,2,"Santa Rosa de Lima","Herido",1
2019,2,"Santa Teresita","Herido",1
2019,2,"Santa Teresita","Solo danos",1
2019,2,"Santander","Herido",6
2019,2,"Santander","Solo danos",3
2019,2,"Santo Domingo Savio Nº 1","Herido",6
2019,2,"Santo Domingo Savio Nº 1","Solo danos",2
2019,2,"Santo Domingo Savio Nº 2","Herido",1
2019,2,"Sevilla","Herido",5
2019,2,"Sevilla","Solo danos",3
2019,2,"Simon Bolivar","Herido",6
2019,2,"Simon Bolivar","Solo danos",5
2019,2,"Suburbano el Tesoro","Herido",1
2019,2,"Suburbano La Loma","Herido",2
2019,2,"Suburbano La Loma","Solo danos",1
2019,2,"Suburbano Mirador del Poblado","Herido",2
2019,2,"Suburbano Mirador del Poblado","Solo danos",1
2019,2,"Suburbano Pedregal alto","Herido",1
2019,2,"Suburbano Travesias","Herido",2
2019,2,"Sucre","Herido",12
2019,2,"Sucre","Muerto",1
2019,2,"Sucre","Solo danos",4
2019,2,"Suramericana","Herido",12
2019,2,"Suramericana","Solo danos",15
2019,2,"Tejelo","Herido",5
2019,2,"Tejelo","Solo danos",2
2019,2,"Tenche","Herido",9
2019,2,"Tenche","Solo danos",14
2019,2,"Toscana","Herido",12
2019,2,"Toscana","Solo danos",7
2019,2,"Trece de Noviembre","Herido",1
2019,2,"Tricentenario","Herido",10
2019,2,"Tricentenario","Solo danos",9
2019,2,"Trinidad","Herido",9
2019,2,"Trinidad","Muerto",1
2019,2,"Trinidad","Solo danos",7
2019,2,"Veinte de Julio","Herido",2
2019,2,"Veinte de Julio","Muerto",1
2019,2,"Versalles Nº 1","Herido",4
2019,2,"Versalles Nº 1","Solo danos",3
2019,2,"Villa Carlota","Herido",7
2019,2,"Villa Carlota","Solo danos",20
2019,2,"Villa de La Iguana","Herido",2
2019,2,"Villa de La Iguana","Solo danos",4
2019,2,"Villa del Socorro","Herido",4
2019,2,"Villa del Socorro","Solo danos",3
2019,2,"Villa Flora","Herido",7
2019,2,"Villa Flora","Solo danos",8
2019,2,"Villa Guadalupe","Herido",6
2019,2,"Villa Guadalupe","Solo danos",3
2019,2,"Villa Hermosa","Herido",9
2019,2,"Villa Lilliam","Solo danos",1
2019,2,"Villa Niza","Solo danos",1
2019,2,"Villa Nueva","Herido",19
2019,2,"Villa Nueva","Solo danos",23
2019,2,"Villatina","Herido",5
2019,2,"Villatina","Solo danos",2
2019,2,"Zona rural","Herido",3
2019,3,"","Solo danos",1
2019,3,"6001","Solo danos",1
2019,3,"Aguas Frias","Herido",1
2019,3,"Aguas Frias","Solo danos",1
2019,3,"Aldea Pablo VI","Herido",2
2019,3,"Alejandria","Herido",4
2019,3,"Alejandria","Solo danos",7
2019,3,"Alejandro Echavarria","Herido",9
2019,3,"Alejandro Echavarria","Solo danos",2
2019,3,"Alfonso Lopez","Herido",9
